order_id,order_date,ship_date,Revenue,Profit,Profit_Margin
ORDER_024559,6/26/2014,6/28/2014,225,218.68,97%
ORDER_024560,6/26/2014,1/7/2014,312,306.11,98%
ORDER_024561,6/26/2014,6/29/2014,1064,1058.16,99%
ORDER_024562,6/26/2014,6/30/2014,102,96.28,94%
ORDER_024563,6/26/2014,6/30/2014,114,108.36,95%
ORDER_024564,6/26/2014,6/27/2014,22.4,16.79,75%
ORDER_024565,6/26/2014,6/29/2014,51,45.72,90%
ORDER_024566,6/26/2014,1/7/2014,432,427.46,99%
ORDER_024567,6/26/2014,3/7/2014,425.8,421.35,99%
ORDER_024568,6/26/2014,6/30/2014,230,225.81,98%
ORDER_024569,6/26/2014,1/7/2014,76,72.34,95%
ORDER_024570,6/26/2014,2/7/2014,126,122.7,97%
ORDER_024571,6/26/2014,6/30/2014,58,54.92,95%
ORDER_024572,6/26/2014,6/28/2014,383.9,380.98,99%
ORDER_024573,6/26/2014,2/7/2014,65.9,63.49,96%
ORDER_024574,6/26/2014,6/28/2014,29,26.64,92%
ORDER_024575,6/26/2014,6/30/2014,85.9,83.56,97%
ORDER_024576,6/26/2014,6/29/2014,60,57.67,96%
ORDER_024577,6/26/2014,6/30/2014,124,121.68,98%
ORDER_024578,6/26/2014,2/7/2014,84,82.06,98%
ORDER_024579,6/26/2014,6/29/2014,17,15.09,89%
ORDER_024580,6/26/2014,6/30/2014,29,27.79,96%
ORDER_024581,6/26/2014,6/29/2014,17,15.81,93%
ORDER_024582,6/26/2014,6/30/2014,28,26.98,96%
ORDER_024583,6/26/2014,6/28/2014,4,3.31,83%
ORDER_024584,6/26/2014,3/7/2014,32.8,32.24,98%
ORDER_024585,6/26/2014,2/7/2014,7,6.55,94%
ORDER_024586,6/26/2014,3/7/2014,9.8,9.5,97%
ORDER_024587,6/26/2014,6/28/2014,615,614.73,100%
ORDER_024588,6/26/2014,6/28/2014,6,5.87,98%
ORDER_024589,6/27/2014,6/27/2014,2447.85,2114.83,86%
ORDER_024590,6/27/2014,6/28/2014,3942,3664.71,93%
ORDER_024591,6/27/2014,6/27/2014,5788,5529.98,96%
ORDER_024592,6/27/2014,2/7/2014,16784,16559.72,99%
ORDER_024593,6/27/2014,6/28/2014,4352,4180.65,96%
ORDER_024594,6/27/2014,1/7/2014,1935.8,1825.56,94%
ORDER_024595,6/27/2014,6/30/2014,5570.85,5504.19,99%
ORDER_024596,6/27/2014,6/29/2014,513,451.21,88%
ORDER_024597,6/27/2014,6/27/2014,536,486.95,91%
ORDER_024598,6/27/2014,6/29/2014,1584,1537.7,97%
ORDER_024599,6/27/2014,4/7/2014,7643.6,7597.64,99%
ORDER_024600,6/27/2014,3/7/2014,2804.9,2759.32,98%
ORDER_024601,6/27/2014,1/7/2014,7605,7562.82,99%
ORDER_024602,6/27/2014,2/7/2014,2630,2589.92,98%
ORDER_024603,6/27/2014,2/7/2014,821.8,794.8,97%
ORDER_024604,6/27/2014,2/7/2014,1736,1709.13,98%
ORDER_024605,6/27/2014,1/7/2014,2856,2829.56,99%
ORDER_024606,6/27/2014,1/7/2014,3887.8,3862.81,99%
ORDER_024607,6/27/2014,1/7/2014,978,954.43,98%
ORDER_024608,6/27/2014,4/7/2014,1073.6,1053.55,98%
ORDER_024609,6/27/2014,1/7/2014,819,799.5,98%
ORDER_024610,6/27/2014,1/7/2014,1309,1290.36,99%
ORDER_024611,6/27/2014,2/7/2014,294,277.73,94%
ORDER_024612,6/27/2014,1/7/2014,720,704.47,98%
ORDER_024613,6/27/2014,1/7/2014,1914,1898.57,99%
ORDER_024614,6/27/2014,4/7/2014,379.998,365.028,96%
ORDER_024615,6/27/2014,2/7/2014,1110,1095.81,99%
ORDER_024616,6/27/2014,6/30/2014,227.6,215.27,95%
ORDER_024617,6/27/2014,1/7/2014,575,563.55,98%
ORDER_024618,6/27/2014,6/30/2014,494.6,483.21,98%
ORDER_024619,6/27/2014,4/7/2014,1206,1195.96,99%
ORDER_024620,6/27/2014,1/7/2014,207,197.05,95%
ORDER_024621,6/27/2014,3/7/2014,1479.6,1470.91,99%
ORDER_024622,6/27/2014,1/7/2014,202,193.74,96%
ORDER_024623,6/27/2014,1/7/2014,260,252.6,97%
ORDER_024624,6/27/2014,2/7/2014,492,484.75,99%
ORDER_024625,6/27/2014,2/7/2014,118,111.03,94%
ORDER_024626,6/27/2014,1/7/2014,144,137.58,96%
ORDER_024627,6/27/2014,1/7/2014,203.8,197.76,97%
ORDER_024628,6/27/2014,1/7/2014,765,759.02,99%
ORDER_024629,6/27/2014,3/7/2014,1008,1002.6,99%
ORDER_024630,6/27/2014,1/7/2014,77.8,72.64,93%
ORDER_024631,6/27/2014,6/29/2014,75,70.63,94%
ORDER_024632,6/27/2014,1/7/2014,244,239.84,98%
ORDER_024633,6/27/2014,6/27/2014,102,98.39,96%
ORDER_024634,6/27/2014,1/7/2014,140,136.44,97%
ORDER_024635,6/27/2014,2/7/2014,280,276.51,99%
ORDER_024636,6/27/2014,1/7/2014,240,236.62,99%
ORDER_024637,6/27/2014,1/7/2014,44,40.62,92%
ORDER_024638,6/27/2014,2/7/2014,371.5,368.4,99%
ORDER_024639,6/27/2014,4/7/2014,114,111.02,97%
ORDER_024640,6/27/2014,6/30/2014,45.73,42.77,94%
ORDER_024641,6/27/2014,4/7/2014,5534.8,5532.29,100%
ORDER_024642,6/27/2014,2/7/2014,95.6,93.34,98%
ORDER_024643,6/27/2014,3/7/2014,59.53,57.28,96%
ORDER_024644,6/27/2014,3/7/2014,102,99.79,98%
ORDER_024645,6/27/2014,2/7/2014,33,30.83,93%
ORDER_024646,6/27/2014,1/7/2014,160,157.97,99%
ORDER_024647,6/27/2014,2/7/2014,11.6,9.7,84%
ORDER_024648,6/27/2014,2/7/2014,11,9.25,84%
ORDER_024649,6/27/2014,6/29/2014,21,19.29,92%
ORDER_024650,6/27/2014,6/29/2014,47.9,46.54,97%
ORDER_024651,6/27/2014,6/28/2014,64,62.77,98%
ORDER_024652,6/27/2014,6/30/2014,13.53,12.4,92%
ORDER_024653,6/27/2014,2/7/2014,83.8,82.68,99%
ORDER_024654,6/27/2014,2/7/2014,15,13.89,93%
ORDER_024655,6/27/2014,1/7/2014,24,22.97,96%
ORDER_024656,6/27/2014,6/28/2014,5,4.14,83%
ORDER_024657,6/27/2014,2/7/2014,33.5,32.73,98%
ORDER_024658,6/28/2014,6/28/2014,11998,11676.77,97%
ORDER_024659,6/28/2014,6/29/2014,480,373.65,78%
ORDER_024660,6/28/2014,6/30/2014,3324,3226.62,97%
ORDER_024661,6/28/2014,6/28/2014,2388,2300.91,96%
ORDER_024662,6/28/2014,6/30/2014,6435,6355.05,99%
ORDER_024663,6/28/2014,4/7/2014,2997,2921.2,97%
ORDER_024664,6/28/2014,6/29/2014,824,751.63,91%
ORDER_024665,6/28/2014,6/28/2014,1758,1693.25,96%
ORDER_024666,6/28/2014,4/7/2014,1304,1270.76,97%
ORDER_024667,6/28/2014,6/30/2014,378,354.39,94%
ORDER_024668,6/28/2014,6/29/2014,560,536.55,96%
ORDER_024669,6/28/2014,6/28/2014,49,29.65,61%
ORDER_024670,6/28/2014,5/7/2014,1245,1228.09,99%
ORDER_024671,6/28/2014,5/7/2014,575.9,559.6,97%
ORDER_024672,6/28/2014,6/28/2014,52.3,40.24,77%
ORDER_024673,6/28/2014,6/28/2014,46,37.05,81%
ORDER_024674,6/28/2014,2/7/2014,75,67.01,89%
ORDER_024675,6/28/2014,6/28/2014,56,50.3,90%
ORDER_024676,6/28/2014,2/7/2014,164,158.5,97%
ORDER_024677,6/28/2014,6/30/2014,16,10.8,68%
ORDER_024678,6/28/2014,2/7/2014,199.9,196.12,98%
ORDER_024679,6/28/2014,6/28/2014,14,10.81,77%
ORDER_024680,6/28/2014,6/30/2014,12,8.94,75%
ORDER_024681,6/28/2014,6/30/2014,57,54.15,95%
ORDER_024682,6/28/2014,6/28/2014,35.3,32.81,93%
ORDER_024683,6/28/2014,3/7/2014,46,43.75,95%
ORDER_024684,6/28/2014,2/7/2014,60,57.87,96%
ORDER_024685,6/28/2014,2/7/2014,42,41.13,98%
ORDER_024686,6/28/2014,5/7/2014,48,47.23,98%
ORDER_024687,6/29/2014,3/7/2014,4176,4085.5,98%
ORDER_024688,6/29/2014,3/7/2014,2448,2409.5,98%
ORDER_024689,6/29/2014,3/7/2014,1122,1094.98,98%
ORDER_024690,6/29/2014,3/7/2014,176,170.51,97%
ORDER_024691,6/29/2014,3/7/2014,31,28.26,91%
ORDER_024692,6/29/2014,6/30/2014,183,182.66,100%
ORDER_024693,6/29/2014,3/7/2014,67,66.81,100%
ORDER_024694,6/30/2014,1/7/2014,4479.8,4142.64,92%
ORDER_024695,6/30/2014,2/7/2014,15687.93,15536.19,99%
ORDER_024696,6/30/2014,5/7/2014,8064,7941.61,98%
ORDER_024697,6/30/2014,1/7/2014,920.7,813.75,88%
ORDER_024698,6/30/2014,3/7/2014,1544.3,1438.92,93%
ORDER_024699,6/30/2014,2/7/2014,1554,1451.31,93%
ORDER_024700,6/30/2014,1/7/2014,1229.68,1130.91,92%
ORDER_024701,6/30/2014,1/7/2014,3752,3653.39,97%
ORDER_024702,6/30/2014,4/7/2014,3683.9,3591.81,98%
ORDER_024703,6/30/2014,4/7/2014,2592,2514.04,97%
ORDER_024704,6/30/2014,6/30/2014,1758,1689.41,96%
ORDER_024705,6/30/2014,7/7/2014,1607.9,1541.49,96%
ORDER_024706,6/30/2014,5/7/2014,1155,1095.34,95%
ORDER_024707,6/30/2014,4/7/2014,3904.9,3848.91,99%
ORDER_024708,6/30/2014,4/7/2014,842,788.76,94%
ORDER_024709,6/30/2014,4/7/2014,1904.998,1857.098,97%
ORDER_024710,6/30/2014,5/7/2014,422.9,377.25,89%
ORDER_024711,6/30/2014,1/7/2014,393,358.17,91%
ORDER_024712,6/30/2014,4/7/2014,4185,4150.85,99%
ORDER_024713,6/30/2014,3/7/2014,344,313.14,91%
ORDER_024714,6/30/2014,5/7/2014,1089,1058.26,97%
ORDER_024715,6/30/2014,3/7/2014,1757.6,1727.75,98%
ORDER_024716,6/30/2014,3/7/2014,1968,1939.55,99%
ORDER_024717,6/30/2014,3/7/2014,141,113.3,80%
ORDER_024718,6/30/2014,3/7/2014,727.6,701.2,96%
ORDER_024719,6/30/2014,4/7/2014,431.63,405.54,94%
ORDER_024720,6/30/2014,3/7/2014,380,355.69,94%
ORDER_024721,6/30/2014,1/7/2014,186,163.94,88%
ORDER_024722,6/30/2014,2/7/2014,236,215.15,91%
ORDER_024723,6/30/2014,3/7/2014,5751,5731.01,100%
ORDER_024724,6/30/2014,2/7/2014,212,193.55,91%
ORDER_024725,6/30/2014,7/7/2014,572,555.71,97%
ORDER_024726,6/30/2014,3/7/2014,100,84.26,84%
ORDER_024727,6/30/2014,7/7/2014,2816.8,2802.33,99%
ORDER_024728,6/30/2014,6/7/2014,143,129.26,90%
ORDER_024729,6/30/2014,2/7/2014,566.53,553.81,98%
ORDER_024730,6/30/2014,3/7/2014,127.6,114.99,90%
ORDER_024731,6/30/2014,2/7/2014,269.53,257.14,95%
ORDER_024732,6/30/2014,4/7/2014,280,267.77,96%
ORDER_024733,6/30/2014,4/7/2014,1169.4,1157.51,99%
ORDER_024734,6/30/2014,4/7/2014,251.6,240.09,95%
ORDER_024735,6/30/2014,4/7/2014,152.4,140.94,92%
ORDER_024736,6/30/2014,4/7/2014,148,137.24,93%
ORDER_024737,6/30/2014,2/7/2014,50,39.66,79%
ORDER_024738,6/30/2014,2/7/2014,164.53,154.28,94%
ORDER_024739,6/30/2014,5/7/2014,569.4,559.53,98%
ORDER_024740,6/30/2014,7/7/2014,770,760.85,99%
ORDER_024741,6/30/2014,6/30/2014,176,168.14,96%
ORDER_024742,6/30/2014,2/7/2014,163.83,155.98,95%
ORDER_024743,6/30/2014,6/7/2014,516,508.16,98%
ORDER_024744,6/30/2014,7/7/2014,497.6,489.94,98%
ORDER_024745,6/30/2014,6/7/2014,510,503.29,99%
ORDER_024746,6/30/2014,4/7/2014,233.8,227.15,97%
ORDER_024747,6/30/2014,2/7/2014,164,157.73,96%
ORDER_024748,6/30/2014,5/7/2014,122,115.99,95%
ORDER_024749,6/30/2014,6/7/2014,83.83,78.33,93%
ORDER_024750,6/30/2014,6/30/2014,40,34.53,86%
ORDER_024751,6/30/2014,4/7/2014,51.4,46.09,90%
ORDER_024752,6/30/2014,5/7/2014,39,33.9,87%
ORDER_024753,6/30/2014,6/30/2014,62,56.91,92%
ORDER_024754,6/30/2014,6/7/2014,384.53,379.46,99%
ORDER_024755,6/30/2014,4/7/2014,171.9,166.84,97%
ORDER_024756,6/30/2014,4/7/2014,117.4,112.35,96%
ORDER_024757,6/30/2014,2/7/2014,32.6,27.62,85%
ORDER_024758,6/30/2014,3/7/2014,35,30.68,88%
ORDER_024759,6/30/2014,5/7/2014,80,76.22,95%
ORDER_024760,6/30/2014,1/7/2014,41.2,37.83,92%
ORDER_024761,6/30/2014,3/7/2014,55,51.64,94%
ORDER_024762,6/30/2014,3/7/2014,80,76.65,96%
ORDER_024763,6/30/2014,4/7/2014,240,236.69,99%
ORDER_024764,6/30/2014,3/7/2014,41.6,38.47,92%
ORDER_024765,6/30/2014,3/7/2014,10,6.92,69%
ORDER_024766,6/30/2014,4/7/2014,28,24.98,89%
ORDER_024767,6/30/2014,3/7/2014,34,31,91%
ORDER_024768,6/30/2014,6/7/2014,204,201.1,99%
ORDER_024769,6/30/2014,2/7/2014,54,51.15,95%
ORDER_024770,6/30/2014,4/7/2014,119.4,117.06,98%
ORDER_024771,6/30/2014,3/7/2014,11,8.76,80%
ORDER_024772,6/30/2014,3/7/2014,50,47.8,96%
ORDER_024773,6/30/2014,2/7/2014,30,27.81,93%
ORDER_024774,6/30/2014,1/7/2014,24,21.95,91%
ORDER_024775,6/30/2014,5/7/2014,29.4,27.42,93%
ORDER_024776,6/30/2014,3/7/2014,93,91.06,98%
ORDER_024777,6/30/2014,4/7/2014,17,15.31,90%
ORDER_024778,6/30/2014,5/7/2014,159.4,157.76,99%
ORDER_024779,6/30/2014,4/7/2014,165,163.45,99%
ORDER_024780,6/30/2014,4/7/2014,111,109.56,99%
ORDER_024781,6/30/2014,4/7/2014,168,166.74,99%
ORDER_024782,6/30/2014,5/7/2014,16,14.82,93%
ORDER_024783,6/30/2014,6/30/2014,1071.7,1070.79,100%
ORDER_024784,6/30/2014,6/7/2014,65.6,64.75,99%
ORDER_024785,6/30/2014,4/7/2014,39,38.15,98%
ORDER_024786,6/30/2014,4/7/2014,7.6,6.78,89%
ORDER_024787,6/30/2014,5/7/2014,23.3,22.69,97%
ORDER_024788,6/30/2014,4/7/2014,75.9,75.34,99%
ORDER_024789,6/30/2014,5/7/2014,24,23.52,98%
ORDER_024790,6/30/2014,2/7/2014,10.6,10.22,96%
ORDER_024791,6/30/2014,5/7/2014,4.8,4.58,95%
ORDER_024792,6/30/2014,4/7/2014,5.4,5.3,98%
ORDER_024793,7/13/2014,7/16/2014,375.35,361.31,96%
ORDER_024794,7/13/2014,7/16/2014,87.5,79.73,91%
ORDER_024795,7/13/2014,7/19/2014,3.8,3.55,93%
ORDER_024796,7/14/2014,7/18/2014,14591.35,14269.81,98%
ORDER_024797,7/14/2014,7/16/2014,4989.998,4776.218,96%
ORDER_024798,7/14/2014,7/16/2014,5153.9,4972.75,96%
ORDER_024799,7/14/2014,7/16/2014,1722,1632.11,95%
ORDER_024800,7/14/2014,7/18/2014,720,660.81,92%
ORDER_024801,7/14/2014,7/16/2014,1098,1041.92,95%
ORDER_024802,7/14/2014,7/20/2014,1056,1017.27,96%
ORDER_024803,7/14/2014,7/20/2014,2429,2401.29,99%
ORDER_024804,7/14/2014,7/16/2014,1338,1311.47,98%
ORDER_024805,7/14/2014,7/16/2014,228,203.33,89%
ORDER_024806,7/14/2014,7/16/2014,684,665.37,97%
ORDER_024807,7/14/2014,7/20/2014,347.9,329.82,95%
ORDER_024808,7/14/2014,7/16/2014,522,504.91,97%
ORDER_024809,7/14/2014,7/19/2014,1989,1973.07,99%
ORDER_024810,7/14/2014,7/16/2014,212,198.13,93%
ORDER_024811,7/14/2014,7/16/2014,30,18.14,60%
ORDER_024812,7/14/2014,7/21/2014,476,464.25,98%
ORDER_024813,7/14/2014,7/20/2014,210,198.79,95%
ORDER_024814,7/14/2014,7/17/2014,767.6,757.13,99%
ORDER_024815,7/14/2014,7/15/2014,651,640.8,98%
ORDER_024816,7/14/2014,7/16/2014,176,165.95,94%
ORDER_024817,7/14/2014,7/19/2014,218,208.72,96%
ORDER_024818,7/14/2014,7/18/2014,818.8,810.72,99%
ORDER_024819,7/14/2014,7/16/2014,822,814.37,99%
ORDER_024820,7/14/2014,7/20/2014,1435,1427.99,100%
ORDER_024821,7/14/2014,7/16/2014,204,198.6,97%
ORDER_024822,7/14/2014,7/20/2014,330,326.71,99%
ORDER_024823,7/14/2014,7/19/2014,48,44.92,94%
ORDER_024824,7/14/2014,7/18/2014,41,38.09,93%
ORDER_024825,7/14/2014,7/21/2014,230.5,227.81,99%
ORDER_024826,7/14/2014,7/18/2014,62.5,60.02,96%
ORDER_024827,7/14/2014,7/16/2014,637,634.63,100%
ORDER_024828,7/14/2014,7/18/2014,28,25.89,92%
ORDER_024829,7/14/2014,7/21/2014,63.5,61.55,97%
ORDER_024830,7/14/2014,7/16/2014,58,56.13,97%
ORDER_024831,7/14/2014,7/16/2014,18,16.63,92%
ORDER_024832,7/14/2014,7/18/2014,39.6,38.61,98%
ORDER_024833,7/14/2014,7/16/2014,78,77.24,99%
ORDER_024834,7/15/2014,7/19/2014,17009.6,16852.39,99%
ORDER_024835,7/15/2014,7/20/2014,20199.6,20090.03,99%
ORDER_024836,7/15/2014,7/19/2014,1409.8,1327.45,94%
ORDER_024837,7/15/2014,7/17/2014,2590,2510.81,97%
ORDER_024838,7/15/2014,7/19/2014,1984.8,1928.49,97%
ORDER_024839,7/15/2014,7/19/2014,831,791.38,95%
ORDER_024840,7/15/2014,7/19/2014,1672.8,1644.99,98%
ORDER_024841,7/15/2014,7/19/2014,423,402.49,95%
ORDER_024842,7/15/2014,7/17/2014,228,208.72,92%
ORDER_024843,7/15/2014,7/18/2014,830,812.16,98%
ORDER_024844,7/15/2014,7/19/2014,914.5,901.95,99%
ORDER_024845,7/15/2014,7/19/2014,288,278.92,97%
ORDER_024846,7/15/2014,7/17/2014,219,210.8,96%
ORDER_024847,7/15/2014,7/20/2014,272,266.33,98%
ORDER_024848,7/15/2014,7/19/2014,309.8,305.07,98%
ORDER_024849,7/15/2014,7/20/2014,117.6,114.31,97%
ORDER_024850,7/15/2014,7/22/2014,212.83,210.03,99%
ORDER_024851,7/15/2014,7/19/2014,57,54.59,96%
ORDER_024852,7/15/2014,7/20/2014,38,35.67,94%
ORDER_024853,7/15/2014,7/20/2014,14,12.11,87%
ORDER_024854,7/15/2014,7/19/2014,83.4,81.97,98%
ORDER_024855,7/15/2014,7/19/2014,17.8,16.74,94%
ORDER_024856,7/15/2014,7/19/2014,64.8,63.76,98%
ORDER_024857,7/15/2014,7/19/2014,13,12.19,94%
ORDER_024858,7/15/2014,7/19/2014,8,7.28,91%
ORDER_024859,7/15/2014,7/19/2014,20,19.46,97%
ORDER_024860,7/15/2014,7/19/2014,7.8,7.41,95%
ORDER_024861,7/15/2014,7/19/2014,5.53,5.28,95%
ORDER_024862,7/16/2014,7/18/2014,2619,2514.75,96%
ORDER_024863,7/16/2014,7/20/2014,2750,2677.45,97%
ORDER_024864,7/16/2014,7/20/2014,3445,3379.88,98%
ORDER_024865,7/16/2014,7/20/2014,1015.998,959.228,94%
ORDER_024866,7/16/2014,7/20/2014,2592,2545.53,98%
ORDER_024867,7/16/2014,7/19/2014,1323.8,1277.35,96%
ORDER_024868,7/16/2014,7/19/2014,3983.9,3940.62,99%
ORDER_024869,7/16/2014,7/20/2014,514,471.89,92%
ORDER_024870,7/16/2014,7/20/2014,1860,1826.22,98%
ORDER_024871,7/16/2014,7/16/2014,206,172.78,84%
ORDER_024872,7/16/2014,7/20/2014,929.7,899.38,97%
ORDER_024873,7/16/2014,7/20/2014,197,168.96,86%
ORDER_024874,7/16/2014,7/18/2014,540,512.49,95%
ORDER_024875,7/16/2014,7/23/2014,174,152.23,87%
ORDER_024876,7/16/2014,7/21/2014,440,419.54,95%
ORDER_024877,7/16/2014,7/20/2014,2156.998,2137.908,99%
ORDER_024878,7/16/2014,7/23/2014,207,188.08,91%
ORDER_024879,7/16/2014,7/19/2014,190,171.71,90%
ORDER_024880,7/16/2014,7/21/2014,1983.9,1966.39,99%
ORDER_024881,7/16/2014,7/19/2014,126,109.96,87%
ORDER_024882,7/16/2014,7/21/2014,342,326.53,95%
ORDER_024883,7/16/2014,7/20/2014,330,314.9,95%
ORDER_024884,7/16/2014,7/18/2014,324.55,312.96,96%
ORDER_024885,7/16/2014,7/22/2014,1824,1816.39,100%
ORDER_024886,7/16/2014,7/20/2014,222,214.67,97%
ORDER_024887,7/16/2014,7/21/2014,255,247.89,97%
ORDER_024888,7/16/2014,7/20/2014,208,201.38,97%
ORDER_024889,7/16/2014,7/20/2014,48,41.59,87%
ORDER_024890,7/16/2014,7/19/2014,86.9,80.73,93%
ORDER_024891,7/16/2014,7/18/2014,46.9,40.95,87%
ORDER_024892,7/16/2014,7/23/2014,209.6,203.75,97%
ORDER_024893,7/16/2014,7/19/2014,84,78.42,93%
ORDER_024894,7/16/2014,7/17/2014,132,126.61,96%
ORDER_024895,7/16/2014,7/18/2014,47.9,43.46,91%
ORDER_024896,7/16/2014,7/23/2014,77.6,73.9,95%
ORDER_024897,7/16/2014,7/20/2014,176,172.41,98%
ORDER_024898,7/16/2014,7/18/2014,37.55,34.3,91%
ORDER_024899,7/16/2014,7/18/2014,35.3,32.1,91%
ORDER_024900,7/16/2014,7/21/2014,129.5,126.75,98%
ORDER_024901,7/16/2014,7/21/2014,60,57.69,96%
ORDER_024902,7/16/2014,7/21/2014,48,45.92,96%
ORDER_024903,7/16/2014,7/19/2014,13,11.04,85%
ORDER_024904,7/16/2014,7/21/2014,58,56.25,97%
ORDER_024905,7/16/2014,7/21/2014,23,21.33,93%
ORDER_024906,7/16/2014,7/18/2014,26,24.43,94%
ORDER_024907,7/16/2014,7/20/2014,81,79.61,98%
ORDER_024908,7/16/2014,7/18/2014,4.3,3.08,72%
ORDER_024909,7/16/2014,7/20/2014,54,52.85,98%
ORDER_024910,7/16/2014,7/19/2014,24,22.94,96%
ORDER_024911,7/16/2014,7/20/2014,20,19.09,95%
ORDER_024912,7/16/2014,7/19/2014,18,17.23,96%
ORDER_024913,7/16/2014,7/21/2014,6.5,5.84,90%
ORDER_024914,7/16/2014,7/19/2014,14,13.62,97%
ORDER_024915,7/17/2014,7/19/2014,18876,18432.45,98%
ORDER_024916,7/17/2014,7/20/2014,32008,31568.35,99%
ORDER_024917,7/17/2014,7/19/2014,1272,1125.74,89%
ORDER_024918,7/17/2014,7/17/2014,4199.6,4074.28,97%
ORDER_024919,7/17/2014,7/20/2014,1796,1742.46,97%
ORDER_024920,7/17/2014,7/19/2014,828,775.39,94%
ORDER_024921,7/17/2014,7/20/2014,2985,2944.12,99%
ORDER_024922,7/17/2014,7/20/2014,206,181.43,88%
ORDER_024923,7/17/2014,7/17/2014,1119.6,1095.43,98%
ORDER_024924,7/17/2014,7/17/2014,233.9,215.15,92%
ORDER_024925,7/17/2014,7/19/2014,283.85,266.21,94%
ORDER_024926,7/17/2014,7/19/2014,141.7,126.05,89%
ORDER_024927,7/17/2014,7/24/2014,725.8,710.42,98%
ORDER_024928,7/17/2014,7/17/2014,111.6,104.19,93%
ORDER_024929,7/17/2014,7/24/2014,380,372.83,98%
ORDER_024930,7/17/2014,7/17/2014,295.6,289.43,98%
ORDER_024931,7/17/2014,7/20/2014,81,74.96,93%
ORDER_024932,7/17/2014,7/22/2014,339.5,334.19,98%
ORDER_024933,7/17/2014,7/22/2014,125.55,121.19,97%
ORDER_024934,7/17/2014,7/17/2014,50.6,47.17,93%
ORDER_024935,7/17/2014,7/21/2014,32,28.68,90%
ORDER_024936,7/17/2014,7/24/2014,47,43.77,93%
ORDER_024937,7/17/2014,7/24/2014,47,44.13,94%
ORDER_024938,7/17/2014,7/21/2014,56,53.34,95%
ORDER_024939,7/17/2014,7/19/2014,11,8.4,76%
ORDER_024940,7/17/2014,7/21/2014,104.85,102.27,98%
ORDER_024941,7/17/2014,7/20/2014,50,47.69,95%
ORDER_024942,7/17/2014,7/22/2014,447.55,445.46,100%
ORDER_024943,7/17/2014,7/19/2014,7,4.96,71%
ORDER_024944,7/17/2014,7/21/2014,33.3,32.6,98%
ORDER_024945,7/17/2014,7/24/2014,26,25.36,98%
ORDER_024946,7/17/2014,7/17/2014,81.6,81.25,100%
ORDER_024947,7/17/2014,7/22/2014,5.8,5.73,99%
ORDER_024948,7/18/2014,7/18/2014,3303,3019.75,91%
ORDER_024949,7/18/2014,7/20/2014,5969.85,5829.1,98%
ORDER_024950,7/18/2014,7/21/2014,3268,3183.03,97%
ORDER_024951,7/18/2014,7/22/2014,1938,1888.48,97%
ORDER_024952,7/18/2014,7/22/2014,1916,1870.69,98%
ORDER_024953,7/18/2014,7/22/2014,3364.9,3326.24,99%
ORDER_024954,7/18/2014,7/22/2014,776,744.24,96%
ORDER_024955,7/18/2014,7/24/2014,540,508.57,94%
ORDER_024956,7/18/2014,7/22/2014,959.8,931.14,97%
ORDER_024957,7/18/2014,7/24/2014,858,837.36,98%
ORDER_024958,7/18/2014,7/22/2014,440,422.29,96%
ORDER_024959,7/18/2014,7/24/2014,500,489.49,98%
ORDER_024960,7/18/2014,7/24/2014,83,73.66,89%
ORDER_024961,7/18/2014,7/22/2014,51,42.81,84%
ORDER_024962,7/18/2014,7/20/2014,160,154.92,97%
ORDER_024963,7/18/2014,7/22/2014,162,157.17,97%
ORDER_024964,7/18/2014,7/20/2014,290,285.26,98%
ORDER_024965,7/18/2014,7/25/2014,42,37.97,90%
ORDER_024966,7/18/2014,7/25/2014,174,170.77,98%
ORDER_024967,7/18/2014,7/22/2014,46,42.77,93%
ORDER_024968,7/18/2014,7/24/2014,69.6,66.37,95%
ORDER_024969,7/18/2014,7/24/2014,156,154.59,99%
ORDER_024970,7/18/2014,7/22/2014,46,44.64,97%
ORDER_024971,7/18/2014,7/20/2014,22,20.82,95%
ORDER_024972,7/18/2014,7/23/2014,15.8,15.5,98%
ORDER_024973,7/19/2014,7/23/2014,26231.93,25739.65,98%
ORDER_024974,7/19/2014,7/23/2014,2495.9,2376.37,95%
ORDER_024975,7/19/2014,7/23/2014,1311.9,1274.85,97%
ORDER_024976,7/19/2014,7/24/2014,935.8,905.35,97%
ORDER_024977,7/19/2014,7/23/2014,866.598,843.518,97%
ORDER_024978,7/19/2014,7/23/2014,435.73,415.76,95%
ORDER_024979,7/19/2014,7/24/2014,4009.5,3991.3,100%
ORDER_024980,7/19/2014,7/24/2014,795.7,778.83,98%
ORDER_024981,7/19/2014,7/24/2014,2999.6,2983.75,99%
ORDER_024982,7/19/2014,7/24/2014,323.8,309.1,95%
ORDER_024983,7/19/2014,7/23/2014,155.4,145.37,94%
ORDER_024984,7/19/2014,7/19/2014,71.6,63.86,89%
ORDER_024985,7/19/2014,7/24/2014,74.5,67.01,90%
ORDER_024986,7/19/2014,7/23/2014,53.83,46.72,87%
ORDER_024987,7/19/2014,7/21/2014,68,61.74,91%
ORDER_024988,7/19/2014,7/21/2014,22,19.01,86%
ORDER_024989,7/19/2014,7/23/2014,59.6,56.98,96%
ORDER_024990,7/19/2014,7/25/2014,30,27.99,93%
ORDER_024991,7/19/2014,7/23/2014,98.3,97.13,99%
